Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total Sales
936,WALM099,Weatherford,Home and lifestyle,85.72,3,2019-09-11,20:59:00,Ewallet,5.1,18%,257.16
992,WALM001,Houston,Sports and travel,76.6,10,2019-09-12,18:10:00,Ewallet,6,36%,766
29,WALM012,Garland,Food and beverages,88.36,5,2019-09-13,19:48:00,Cash,9.6,48%,441.8
54,WALM045,Missouri City,Fashion accessories,15.43,1,2019-09-14,15:46:00,Credit card,6.1,48%,15.43
131,WALM022,Mesquite,Fashion accessories,39.62,7,2019-09-15,13:18:00,Cash,7.5,48%,277.34
142,WALM012,Garland,Health and beauty,90.5,10,2019-09-16,13:48:00,Cash,8.1,48%,905
184,WALM024,Carrollton,Health and beauty,34.31,8,2019-09-17,15:00:00,Ewallet,5.7,48%,274.48
211,WALM050,Victoria,Electronic accessories,26.23,9,2019-09-18,20:24:00,Ewallet,5.9,48%,236.07
289,WALM094,Alamo,Food and beverages,48.51,7,2019-09-19,13:30:00,Credit card,5.2,33%,339.57
299,WALM095,Big Spring,Home and lifestyle,60.01,4,2019-09-20,15:54:00,Cash,4.5,33%,240.04
329,WALM052,Mansfield,Health and beauty,51.13,4,2019-09-21,10:11:00,Credit card,4,57%,204.52
372,WALM071,Lufkin,Fashion accessories,60.96,2,2019-09-22,19:39:00,Credit card,4.9,33%,121.92
412,WALM094,Alamo,Sports and travel,21.87,2,2019-09-23,14:29:00,Ewallet,6.9,33%,43.74
416,WALM025,Waco,Health and beauty,96.11,1,2019-09-24,16:28:00,Ewallet,7.8,48%,96.11
472,WALM093,Angleton,Sports and travel,40.05,4,2019-09-25,11:40:00,Cash,9.7,33%,160.2
629,WALM049,North Richland Hills,Home and lifestyle,53.3,3,2019-09-26,14:19:00,Ewallet,7.5,48%,159.9
691,WALM057,Euless,Sports and travel,70.19,9,2019-09-27,13:38:00,Cash,6.7,33%,631.71
755,WALM021,McAllen,Fashion accessories,84.87,3,2019-09-28,18:30:00,Ewallet,7.4,48%,254.61
851,WALM055,Waxahachie,Fashion accessories,74.1,1,2019-09-29,11:05:00,Cash,9.2,33%,74.1
82,WALM090,Brownwood,Food and beverages,96.68,3,2019-09-30,19:56:00,Ewallet,6.4,33%,290.04
92,WALM049,North Richland Hills,Sports and travel,44.86,10,2019-10-01,19:54:00,Ewallet,8.2,48%,448.6
172,WALM039,Longview,Food and beverages,80.05,5,2019-10-02,12:45:00,Credit card,9.4,48%,400.25
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4,2019-10-03,20:23:00,Ewallet,5.7,48%,102.2
227,WALM059,Pflugerville,Health and beauty,69.37,9,2019-10-04,19:14:00,Ewallet,4,33%,624.33
231,WALM007,Arlington,Fashion accessories,81.37,2,2019-10-05,19:28:00,Cash,6.5,48%,162.74
352,WALM029,Round Rock,Electronic accessories,51.69,7,2019-10-06,18:22:00,Cash,5.5,48%,361.83
392,WALM002,Dallas,Fashion accessories,37.95,10,2019-10-07,14:51:00,Cash,9.7,36%,379.5
549,WALM057,Euless,Sports and travel,51.54,5,2019-10-08,17:45:00,Cash,4.2,33%,257.7
599,WALM048,Harlingen,Fashion accessories,36.85,5,2019-10-09,18:53:00,Cash,9.2,48%,184.25
602,WALM064,Bedford,Fashion accessories,64.99,1,2019-10-10,10:06:00,Credit card,4.5,33%,64.99
626,WALM020,Killeen,Food and beverages,78.88,2,2019-10-11,16:04:00,Cash,9.1,48%,157.76
630,WALM059,Pflugerville,Fashion accessories,12.09,1,2019-10-12,18:19:00,Credit card,8.2,33%,12.09
845,WALM051,New Braunfels,Fashion accessories,21.32,1,2019-10-13,12:43:00,Cash,5.9,48%,21.32
866,WALM075,San Marcos,Health and beauty,33.81,3,2019-10-14,15:11:00,Ewallet,7.3,33%,101.43
965,WALM091,Little Elm,Food and beverages,33.33,2,2019-10-15,14:41:00,Credit card,6.4,33%,66.66
973,WALM004,Austin,Electronic accessories,87.08,7,2019-10-16,15:17:00,Cash,5.5,48%,609.56
4,WALM064,Bedford,Health and beauty,58.22,8,2019-10-17,20:33:00,Ewallet,8.4,33%,465.76
127,WALM016,Brownsville,Sports and travel,32.25,5,2019-10-18,13:26:00,Cash,9,48%,161.25
274,WALM025,Waco,Home and lifestyle,12.03,2,2019-10-19,15:51:00,Cash,5.1,48%,24.06
369,WALM026,Denton,Sports and travel,14.36,10,2019-10-20,14:28:00,Cash,5.4,48%,143.6
389,WALM074,Weslaco,Fashion accessories,54.07,9,2019-10-21,14:55:00,Cash,9.5,33%,486.63
459,WALM091,Little Elm,Electronic accessories,46.57,10,2019-10-22,13:58:00,Cash,7.6,33%,465.7
498,WALM098,Mineral Wells,Food and beverages,90.24,6,2019-10-23,11:17:00,Cash,6.2,18%,541.44
503,WALM002,Dallas,Home and lifestyle,69.4,2,2019-10-24,19:48:00,Ewallet,9,36%,138.8
513,WALM071,Lufkin,Fashion accessories,54.28,7,2019-10-25,18:05:00,Ewallet,9.3,33%,379.96
525,WALM075,San Marcos,Food and beverages,81.71,6,2019-10-26,14:36:00,Credit card,8,33%,490.26
592,WALM030,Richardson,Home and lifestyle,24.24,7,2019-10-27,17:38:00,Ewallet,9.4,48%,169.68
819,WALM008,Corpus Christi,Health and beauty,96.16,4,2019-10-28,20:03:00,Credit card,8.4,48%,384.64
847,WALM018,Frisco,Electronic accessories,73.26,1,2019-10-29,18:08:00,Ewallet,9.7,48%,73.26
910,WALM009,Plano,Home and lifestyle,49.01,10,2019-10-30,10:44:00,Credit card,4.2,48%,490.1
32,WALM098,Mineral Wells,Sports and travel,78.07,9,2019-10-31,12:43:00,Cash,4.5,18%,702.63
155,WALM078,Del Rio,Sports and travel,80.97,8,2019-11-01,13:05:00,Cash,9.3,33%,647.76
180,WALM086,Rosenberg,Health and beauty,86.8,3,2019-11-02,16:47:00,Ewallet,9.9,33%,260.4
190,WALM084,Schertz,Home and lifestyle,69.81,4,2019-11-03,20:50:00,Credit card,5.9,33%,279.24
237,WALM068,Burleson,Health and beauty,17.41,5,2019-11-04,15:16:00,Credit card,4.9,33%,87.05
410,WALM047,Flower Mound,Fashion accessories,23.82,5,2019-11-05,19:24:00,Ewallet,5.4,48%,119.1
446,WALM011,Lubbock,Health and beauty,19.15,1,2019-11-06,17:58:00,Credit card,9.5,48%,19.15
506,WALM040,Edinburg,Electronic accessories,24.18,8,2019-11-07,20:54:00,Ewallet,9.8,48%,193.44
544,WALM055,Waxahachie,Electronic accessories,18.77,6,2019-11-08,16:43:00,Credit card,5.5,33%,112.62
827,WALM073,Seguin,Health and beauty,72.11,9,2019-11-09,13:53:00,Credit card,7.7,33%,648.99
873,WALM005,Fort Worth,Electronic accessories,21.43,10,2019-11-10,11:51:00,Cash,6.2,48%,214.3
896,WALM051,New Braunfels,Health and beauty,99.16,8,2019-11-11,17:47:00,Credit card,4.2,48%,793.28
904,WALM052,Mansfield,Food and beverages,11.53,7,2019-11-12,17:35:00,Cash,8.1,57%,80.71
990,WALM095,Big Spring,Health and beauty,75.37,8,2019-11-13,15:46:00,Credit card,8.4,33%,602.96
153,WALM099,Weatherford,Fashion accessories,83.24,9,2019-11-14,11:56:00,Credit card,7.4,18%,749.16
201,WALM100,Canyon,Sports and travel,19.15,6,2019-11-15,10:01:00,Credit card,6.8,18%,114.9
256,WALM048,Harlingen,Fashion accessories,32.62,4,2019-11-16,14:12:00,Cash,9,48%,130.48
374,WALM014,Amarillo,Fashion accessories,42.08,6,2019-11-17,12:25:00,Cash,8.9,48%,252.48
480,WALM057,Euless,Electronic accessories,38.6,1,2019-11-18,11:26:00,Ewallet,6.7,33%,38.6
508,WALM059,Pflugerville,Food and beverages,84.05,6,2019-11-19,10:48:00,Credit card,7.7,33%,504.3
572,WALM092,Lake Jackson,Sports and travel,26.67,10,2019-11-20,11:48:00,Cash,8.6,33%,266.7
659,WALM071,Lufkin,Sports and travel,27.93,5,2019-11-21,15:48:00,Cash,5.9,33%,139.65
696,WALM052,Mansfield,Home and lifestyle,87.37,5,2019-11-22,19:45:00,Cash,6.6,57%,436.85
738,WALM010,Laredo,Electronic accessories,58.76,10,2019-11-23,14:26:00,Ewallet,9,48%,587.6
826,WALM011,Lubbock,Sports and travel,22.01,4,2019-11-24,18:15:00,Credit card,6.6,48%,88.04
996,WALM012,Garland,Health and beauty,40.35,1,2019-11-25,13:46:00,Ewallet,6.2,48%,40.35
164,WALM084,Schertz,Sports and travel,76.4,2,2019-11-26,19:42:00,Ewallet,6.5,33%,152.8
344,WALM045,Missouri City,Food and beverages,97.03,5,2019-11-27,16:24:00,Credit card,9.3,48%,485.15
380,WALM045,Missouri City,Electronic accessories,23.65,4,2019-11-28,13:32:00,Credit card,4,48%,94.6
489,WALM050,Victoria,Home and lifestyle,22.96,1,2019-11-29,20:47:00,Ewallet,4.3,48%,22.96
558,WALM042,Bryan,Food and beverages,98.52,10,2019-11-30,20:23:00,Ewallet,4.5,48%,985.2
563,WALM089,Southlake,Electronic accessories,42.42,8,2019-12-01,13:58:00,Ewallet,5.7,33%,339.36
748,WALM016,Brownsville,Home and lifestyle,10.53,5,2019-12-02,14:43:00,Credit card,5.8,48%,52.65
846,WALM051,New Braunfels,Electronic accessories,93.78,3,2019-12-03,11:32:00,Credit card,5.9,57%,281.34
848,WALM026,Denton,Sports and travel,22.38,1,2019-12-04,17:08:00,Credit card,8.6,48%,22.38
221,WALM002,Dallas,Electronic accessories,45.35,6,2019-12-05,13:44:00,Ewallet,6.1,36%,272.1
228,WALM068,Burleson,Electronic accessories,37.06,4,2019-12-06,16:24:00,Ewallet,9.7,33%,148.24
257,WALM067,Haltom City,Electronic accessories,66.35,1,2019-12-07,10:46:00,Credit card,9.7,33%,66.35
288,WALM079,La Porte,Sports and travel,23.75,9,2019-12-08,12:02:00,Cash,9.5,33%,213.75
311,WALM036,Allen,Sports and travel,79.93,6,2019-12-09,14:04:00,Cash,5.5,48%,479.58
386,WALM084,Schertz,Sports and travel,75.82,1,2019-12-10,13:19:00,Cash,5.8,33%,75.82
431,WALM084,Schertz,Fashion accessories,69.08,2,2019-12-11,19:48:00,Credit card,6.9,33%,138.16
455,WALM028,Odessa,Electronic accessories,20.77,4,2019-12-12,13:47:00,Cash,4.7,48%,83.08
707,WALM031,Lewisville,Electronic accessories,43,4,2019-12-13,20:48:00,Ewallet,7.6,48%,172
715,WALM049,North Richland Hills,Fashion accessories,98.7,8,2019-12-14,10:36:00,Ewallet,8.5,48%,789.6
762,WALM069,Rockwall,Electronic accessories,72.13,10,2019-12-15,15:12:00,Credit card,4.2,33%,721.3
780,WALM095,Big Spring,Electronic accessories,87.87,9,2019-12-16,20:32:00,Ewallet,5.6,33%,790.83
810,WALM059,Pflugerville,Fashion accessories,62.18,10,2019-12-17,10:33:00,Ewallet,6,33%,621.8
914,WALM034,College Station,Fashion accessories,51.34,8,2019-12-18,10:00:00,Ewallet,7.6,48%,410.72
103,WALM023,Midland,Electronic accessories,23.07,9,2019-12-19,11:27:00,Cash,4.9,48%,207.63
115,WALM003,San Antonio,Home and lifestyle,80.79,9,2019-12-20,20:31:00,Credit card,9.5,36%,727.11
170,WALM089,Southlake,Sports and travel,69.52,7,2019-12-21,15:10:00,Credit card,8.5,33%,486.64
313,WALM012,Garland,Food and beverages,14.23,5,2019-12-22,10:08:00,Credit card,4.4,48%,71.15
540,WALM062,Galveston,Food and beverages,87.48,6,2019-12-23,18:43:00,Ewallet,5.1,33%,524.88
582,WALM095,Big Spring,Health and beauty,77.68,4,2019-12-24,19:54:00,Cash,8.4,33%,310.72
42,WALM088,Cleburne,Home and lifestyle,56.11,2,2019-12-25,10:11:00,Cash,6.3,33%,112.22
70,WALM035,San Angelo,Health and beauty,18.33,1,2019-12-26,18:50:00,Cash,4.3,48%,18.33
119,WALM027,Abilene,Food and beverages,10.96,10,2019-12-27,20:48:00,Ewallet,6,48%,109.6
245,WALM070,Hurst,Home and lifestyle,93.87,8,2019-12-28,18:42:00,Credit card,8.3,33%,750.96
251,WALM033,Pearland,Food and beverages,46.55,9,2019-12-29,15:34:00,Ewallet,6.4,48%,418.95
278,WALM046,Temple,Fashion accessories,95.42,4,2019-12-30,13:23:00,Ewallet,6.4,48%,381.68
371,WALM005,Fort Worth,Electronic accessories,26.26,7,2019-12-31,19:40:00,Cash,9.9,48%,183.82
473,WALM076,Huntsville,Fashion accessories,43.13,10,2020-01-01,18:31:00,Credit card,5.5,33%,431.3
481,WALM078,Del Rio,Food and beverages,65.97,8,2020-01-02,20:29:00,Cash,8.4,33%,527.76
500,WALM071,Lufkin,Sports and travel,51.52,8,2020-01-03,15:47:00,Cash,9.6,33%,412.16
721,WALM004,Austin,Fashion accessories,25.56,7,2020-01-04,20:42:00,Cash,7.1,48%,178.92
746,WALM081,Friendswood,Food and beverages,38.42,1,2020-01-05,16:33:00,Cash,8.6,33%,38.42
916,WALM028,Odessa,Electronic accessories,35.49,6,2020-01-06,12:40:00,Cash,4.1,48%,212.94
932,WALM043,Baytown,Fashion accessories,83.35,2,2020-01-07,14:05:00,Credit card,9.5,48%,166.7
51,WALM089,Southlake,Food and beverages,91.4,7,2020-01-08,10:19:00,Cash,9.5,33%,639.8
63,WALM037,League City,Sports and travel,55.07,9,2020-01-09,13:40:00,Ewallet,10,48%,495.63
290,WALM074,Weslaco,Home and lifestyle,94.88,7,2020-01-10,14:38:00,Cash,4.2,33%,664.16
333,WALM070,Hurst,Fashion accessories,77.02,5,2020-01-11,15:59:00,Cash,5.5,33%,385.1
461,WALM064,Bedford,Food and beverages,40.52,5,2020-01-12,15:19:00,Cash,4.5,33%,202.6
463,WALM026,Denton,Sports and travel,73.95,4,2020-01-13,10:02:00,Cash,6.1,48%,295.8
501,WALM087,Waxahachie,Sports and travel,73.97,1,2020-01-14,15:53:00,Credit card,5.4,33%,73.97
567,WALM090,Brownwood,Sports and travel,49.33,10,2020-01-15,16:40:00,Credit card,9.4,33%,493.3
615,WALM012,Garland,Food and beverages,67.45,10,2020-01-16,11:25:00,Ewallet,4.2,48%,674.5
653,WALM020,Killeen,Home and lifestyle,72.78,10,2020-01-17,17:24:00,Cash,7.3,48%,727.8
661,WALM021,McAllen,Sports and travel,42.97,3,2020-01-18,11:46:00,Cash,9.3,48%,128.91
752,WALM090,Brownwood,Food and beverages,27.28,5,2020-01-19,10:31:00,Credit card,8.6,33%,136.4
820,WALM086,Rosenberg,Food and beverages,47.16,5,2020-01-20,14:35:00,Credit card,6,33%,235.8
948,WALM009,Plano,Fashion accessories,53.78,1,2020-01-21,20:13:00,Ewallet,4.7,48%,53.78
347,WALM096,Eagle Pass,Electronic accessories,71.95,1,2020-01-22,12:14:00,Cash,7.3,18%,71.95
403,WALM030,Richardson,Home and lifestyle,13.98,1,2020-01-23,13:38:00,Ewallet,9.8,48%,13.98
420,WALM098,Mineral Wells,Electronic accessories,25.22,7,2020-01-24,10:23:00,Cash,8.2,18%,176.54
490,WALM063,Georgetown,Home and lifestyle,77.68,9,2020-01-25,13:21:00,Ewallet,9.8,33%,699.12
557,WALM012,Garland,Fashion accessories,72.04,2,2020-01-26,19:38:00,Cash,9.5,48%,144.08
588,WALM069,Rockwall,Sports and travel,43.06,5,2020-01-27,16:38:00,Ewallet,7.7,33%,215.3
666,WALM079,La Porte,Fashion accessories,48.63,4,2020-01-28,15:44:00,Ewallet,7.6,33%,194.52
714,WALM021,McAllen,Health and beauty,13.85,9,2020-01-29,12:50:00,Ewallet,6,48%,124.65
725,WALM060,DeSoto,Food and beverages,23.34,4,2020-01-30,18:53:00,Ewallet,7.4,33%,93.36
786,WALM087,Waxahachie,Electronic accessories,74.58,7,2020-01-31,16:09:00,Credit card,9,33%,522.06
980,WALM034,College Station,Food and beverages,67.77,1,2020-02-01,20:43:00,Credit card,6.5,48%,67.77
111,WALM007,Arlington,Sports and travel,16.49,2,2020-02-02,11:32:00,Ewallet,4.6,48%,32.98
112,WALM025,Waco,Health and beauty,98.21,3,2020-02-03,10:41:00,Credit card,7.8,48%,294.63
143,WALM052,Mansfield,Health and beauty,68.6,10,2020-02-04,19:57:00,Cash,9.1,57%,686
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6,2020-02-05,10:16:00,Ewallet,8.7,48%,155.46
312,WALM076,Huntsville,Fashion accessories,69.33,2,2020-02-06,19:05:00,Ewallet,9.7,33%,138.66
340,WALM051,New Braunfels,Food and beverages,42.82,9,2020-02-07,15:26:00,Credit card,8.9,48%,385.38
553,WALM023,Midland,Health and beauty,58.24,9,2020-02-08,12:34:00,Cash,9.7,48%,524.16
594,WALM028,Odessa,Sports and travel,75.2,3,2020-02-09,11:51:00,Ewallet,4.8,48%,225.6
783,WALM063,Georgetown,Fashion accessories,30.62,1,2020-02-10,14:14:00,Credit card,4.1,33%,30.62
887,WALM027,Abilene,Food and beverages,87.9,1,2020-02-11,19:42:00,Ewallet,6.7,48%,87.9
898,WALM039,Longview,Food and beverages,47.27,6,2020-02-12,10:17:00,Cash,8.8,48%,283.62
962,WALM022,Mesquite,Electronic accessories,20.89,2,2020-02-13,18:45:00,Cash,9.8,48%,41.78
11,WALM013,Irving,Fashion accessories,14.48,4,2020-02-14,18:07:00,Ewallet,4.5,48%,57.92
35,WALM022,Mesquite,Food and beverages,99.42,4,2020-02-15,10:42:00,Ewallet,7.5,48%,397.68
48,WALM015,Grand Prairie,Food and beverages,20.01,9,2020-02-16,15:47:00,Ewallet,4.1,48%,180.09
95,WALM075,San Marcos,Health and beauty,89.75,1,2020-02-17,20:05:00,Credit card,6.6,33%,89.75
204,WALM029,Round Rock,Health and beauty,25.9,10,2020-02-18,14:51:00,Ewallet,8.7,48%,259
379,WALM009,Plano,Fashion accessories,96.98,4,2020-02-19,17:20:00,Ewallet,9.4,48%,387.92
523,WALM035,San Angelo,Home and lifestyle,37.44,6,2020-02-20,13:55:00,Credit card,5.9,48%,224.64
533,WALM063,Georgetown,Electronic accessories,22.95,10,2020-02-21,19:20:00,Ewallet,8.2,33%,229.5
716,WALM057,Euless,Health and beauty,35.68,5,2020-02-22,18:33:00,Credit card,6.6,33%,178.4
726,WALM084,Schertz,Health and beauty,28.5,8,2020-02-23,14:24:00,Cash,6.6,33%,228
774,WALM060,DeSoto,Food and beverages,52.42,1,2020-02-24,10:22:00,Credit card,6.3,33%,52.42
895,WALM075,San Marcos,Electronic accessories,50.45,6,2020-02-25,15:16:00,Credit card,8.9,33%,302.7
949,WALM044,Pharr,Home and lifestyle,35.81,5,2020-02-26,18:44:00,Ewallet,7.9,48%,179.05
14,WALM035,San Angelo,Food and beverages,43.19,10,2020-02-27,16:48:00,Ewallet,8.2,48%,431.9
58,WALM070,Hurst,Health and beauty,89.6,8,2020-02-28,11:28:00,Ewallet,6.6,33%,716.8
154,WALM071,Lufkin,Food and beverages,16.48,6,2020-02-29,18:23:00,Ewallet,9.9,33%,98.88
260,WALM100,Canyon,Electronic accessories,65.94,4,2020-03-01,13:05:00,Credit card,6.9,18%,263.76
331,WALM071,Lufkin,Home and lifestyle,22.02,9,2020-03-02,18:48:00,Cash,6.8,33%,198.18
440,WALM037,League City,Electronic accessories,40.86,8,2020-03-03,14:38:00,Credit card,6.5,48%,326.88
458,WALM005,Fort Worth,Electronic accessories,79.39,10,2020-03-04,20:24:00,Cash,6.2,48%,793.9
529,WALM056,Rowlett,Food and beverages,54.36,10,2020-03-05,11:28:00,Credit card,6.1,33%,543.6
536,WALM082,Weslaco,Home and lifestyle,16.67,7,2020-03-06,11:36:00,Cash,7.4,33%,116.69
593,WALM046,Temple,Sports and travel,45.58,1,2020-03-07,14:13:00,Cash,9.8,48%,45.58
611,WALM038,Sugar Land,Electronic accessories,28.96,1,2020-03-08,10:18:00,Credit card,6.2,48%,28.96
620,WALM019,Pasadena,Fashion accessories,43.46,6,2020-03-09,17:55:00,Ewallet,8.5,48%,260.76
679,WALM095,Big Spring,Health and beauty,58.95,10,2020-03-10,14:27:00,Ewallet,8.1,33%,589.5
701,WALM061,Cedar Park,Fashion accessories,60.41,8,2020-03-11,12:23:00,Ewallet,9.6,33%,483.28
823,WALM048,Harlingen,Sports and travel,10.17,1,2020-03-12,14:15:00,Cash,5.9,48%,10.17
892,WALM059,Pflugerville,Electronic accessories,57.91,8,2020-03-13,15:06:00,Cash,8.1,33%,463.28
913,WALM063,Georgetown,Home and lifestyle,93.12,8,2020-03-14,10:09:00,Cash,6.8,33%,744.96
958,WALM086,Rosenberg,Electronic accessories,46.02,6,2020-03-15,15:55:00,Cash,7.1,33%,276.12
975,WALM028,Odessa,Fashion accessories,86.13,2,2020-03-16,17:59:00,Cash,8.2,48%,172.26
986,WALM025,Waco,Fashion accessories,63.71,5,2020-03-17,19:30:00,Ewallet,8.5,48%,318.55
5,WALM013,Irving,Sports and travel,86.31,7,2020-03-18,10:37:00,Ewallet,5.3,48%,604.17
27,WALM072,Lancaster,Fashion accessories,33.52,1,2020-03-19,15:31:00,Cash,6.7,33%,33.52
43,WALM079,La Porte,Sports and travel,69.12,6,2020-03-20,13:03:00,Cash,5.6,33%,414.72
130,WALM018,Frisco,Sports and travel,90.28,9,2020-03-21,11:15:00,Ewallet,7.2,48%,812.52
168,WALM040,Edinburg,Fashion accessories,98.98,10,2020-03-22,16:20:00,Credit card,8.7,48%,989.8
188,WALM038,Sugar Land,Home and lifestyle,46.47,4,2020-03-23,10:53:00,Cash,7,48%,185.88
423,WALM022,Mesquite,Fashion accessories,97.21,10,2020-03-24,13:00:00,Credit card,8.7,48%,972.1
467,WALM094,Alamo,Health and beauty,37.15,7,2020-03-25,13:12:00,Credit card,7.7,33%,260.05
606,WALM060,DeSoto,Home and lifestyle,31.75,4,2020-03-26,15:26:00,Cash,8.6,33%,127
733,WALM062,Galveston,Fashion accessories,19.7,1,2020-03-27,11:39:00,Ewallet,9.5,33%,19.7
813,WALM086,Rosenberg,Sports and travel,64.97,5,2020-03-28,12:52:00,Credit card,6.5,33%,324.85
922,WALM077,Coppell,Home and lifestyle,16.37,6,2020-03-29,10:58:00,Cash,7,33%,98.22
98,WALM096,Eagle Pass,Electronic accessories,12.45,6,2020-03-30,13:11:00,Cash,4.1,18%,74.7
181,WALM073,Seguin,Fashion accessories,64.26,7,2020-03-31,10:00:00,Cash,5.7,33%,449.82
247,WALM044,Pharr,Electronic accessories,81.4,3,2020-04-01,19:43:00,Cash,4.8,48%,244.2
264,WALM099,Weatherford,Sports and travel,22.24,10,2020-04-02,11:00:00,Cash,4.2,18%,222.4
317,WALM012,Garland,Food and beverages,21.08,3,2020-04-03,10:25:00,Cash,7.3,48%,63.24
469,WALM071,Lufkin,Food and beverages,21.58,1,2020-04-04,10:02:00,Ewallet,7.2,33%,21.58
510,WALM055,Waxahachie,Home and lifestyle,15.95,6,2020-04-05,17:15:00,Credit card,5.1,33%,95.7
551,WALM066,Grapevine,Fashion accessories,57.27,3,2020-04-06,20:31:00,Ewallet,6.5,33%,171.81
900,WALM083,Farmers Branch,Food and beverages,35.04,9,2020-04-07,19:17:00,Ewallet,4.6,33%,315.36
902,WALM099,Weatherford,Home and lifestyle,45.97,4,2020-04-08,12:02:00,Ewallet,5.1,18%,183.88
907,WALM064,Bedford,Health and beauty,84.61,10,2020-04-09,18:58:00,Credit card,8.8,33%,846.1
955,WALM071,Lufkin,Home and lifestyle,65.91,6,2020-04-10,11:45:00,Cash,5.7,33%,395.46
998,WALM041,Mission,Food and beverages,31.84,1,2020-04-11,13:22:00,Ewallet,7.7,48%,31.84
49,WALM063,Georgetown,Electronic accessories,18.93,6,2020-04-12,12:45:00,Credit card,8.1,33%,113.58
52,WALM093,Angleton,Food and beverages,44.59,5,2020-04-13,15:10:00,Cash,8.5,33%,222.95
67,WALM020,Killeen,Health and beauty,33.47,2,2020-04-14,15:43:00,Ewallet,6.7,48%,66.94
133,WALM055,Waxahachie,Sports and travel,34.84,4,2020-04-15,18:36:00,Cash,7.4,33%,139.36
147,WALM026,Denton,Fashion accessories,30.14,10,2020-04-16,12:28:00,Ewallet,9.2,48%,301.4
189,WALM078,Del Rio,Home and lifestyle,74.07,1,2020-04-17,12:50:00,Ewallet,9.9,33%,74.07
315,WALM075,San Marcos,Electronic accessories,78.13,10,2020-04-18,20:51:00,Cash,4.4,33%,781.3
341,WALM014,Amarillo,Electronic accessories,48.09,3,2020-04-19,18:23:00,Credit card,7.8,48%,144.27
607,WALM069,Rockwall,Fashion accessories,53.65,7,2020-04-20,12:56:00,Ewallet,5.2,33%,375.55
694,WALM012,Garland,Fashion accessories,73.38,7,2020-04-21,13:56:00,Cash,9.5,48%,513.66
972,WALM029,Round Rock,Home and lifestyle,36.91,7,2020-04-22,13:51:00,Ewallet,6.7,48%,258.37
72,WALM017,McKinney,Fashion accessories,62.12,10,2020-04-23,16:19:00,Cash,5.9,48%,621.2
191,WALM059,Pflugerville,Home and lifestyle,77.04,3,2020-04-24,10:39:00,Credit card,7.2,33%,231.12
233,WALM059,Pflugerville,Health and beauty,84.09,9,2020-04-25,10:54:00,Cash,8,33%,756.81
562,WALM080,Nacogdoches,Food and beverages,89.2,10,2020-04-26,15:42:00,Credit card,4.4,33%,892
761,WALM003,San Antonio,Food and beverages,77.2,10,2020-04-27,10:38:00,Credit card,5.6,48%,772
782,WALM022,Mesquite,Sports and travel,94.76,4,2020-04-28,16:06:00,Ewallet,7.8,48%,379.04
800,WALM067,Haltom City,Home and lifestyle,86.69,5,2020-04-29,18:38:00,Ewallet,9.4,33%,433.45
974,WALM007,Arlington,Home and lifestyle,80.08,3,2020-04-30,15:29:00,Cash,5.4,48%,240.24
13,WALM027,Abilene,Electronic accessories,46.95,5,2020-05-01,10:25:00,Ewallet,7.1,48%,234.75
